t,x,y,z
7.728354052E1,-1.462979198E0,1.113269091E0,6.962131858E-1
7.728590407E1,-1.449235082E0,1.132510781E0,6.991146803E-1
7.728829412E1,-1.424343109E0,1.139688253E0,6.934643388E-1
7.729067089E1,-1.389372110E0,1.137244940E0,6.817055345E-1
7.729303443E1,-1.349514365E0,1.125180602E0,6.552863717E-1
7.729542448E1,-1.304617047E0,1.098914266E0,6.190937161E-1
7.729780125E1,-1.260941505E0,1.060430884E0,5.766398311E-1
7.730016479E1,-1.217418551E0,1.001789451E0,5.228852630E-1
7.730255485E1,-1.173895717E0,9.286405444E-1,4.679090083E-1
7.730493162E1,-1.134037971E0,8.519791961E-1,4.176668227E-1
7.730730844E1,-1.096776247E0,7.620319724E-1,3.733803928E-1
7.730968521E1,-1.063332319E0,6.720846891E-1,3.290939629E-1
7.731206203E1,-1.033553600E0,5.856497884E-1,2.809897363E-1
7.731443881E1,-1.007592559E0,5.077667832E-1,2.304421216E-1
7.731681558E1,-9.814788103E-1,4.382829070E-1,1.763821393E-1
7.731919240E1,-9.541434050E-1,3.700207174E-1,1.211004704E-1
7.732156917E1,-9.280297160E-1,3.077143133E-1,6.704048812E-2
7.732394594E1,-8.980981708E-1,2.489202619E-1,1.191152167E-2
7.732632276E1,-8.695410490E-1,1.950129867E-1,-3.710897267E-2
7.732869953E1,-8.383878469E-1,1.470614821E-1,-8.597674966E-2
7.733107636E1,-8.035695553E-1,1.148392856E-1,-1.310267299E-1
7.733345313E1,-7.710419297E-1,8.842013776E-2,-1.772984117E-1
7.733582995E1,-7.299624681E-1,6.200099736E-2,-2.173089087E-1
7.733820672E1,-6.937697530E-1,3.695625812E-2,-2.499892414E-1
7.734058349E1,-6.500942111E-1,1.175880991E-2,-2.751866877E-1
7.734296026E1,-6.114581227E-1,-1.466033421E-2,-2.968717813E-1
7.734533709E1,-5.741963983E-1,-4.825693369E-2,-3.173351586E-1
7.734771386E1,-5.393781066E-1,-8.551861346E-2,-3.316900730E-1
7.735009068E1,-5.057815313E-1,-1.287360638E-1,-3.474193811E-1
7.735246745E1,-4.760027230E-1,-1.779092699E-1,-3.645231128E-1
7.735484422E1,-4.462239146E-1,-2.367033064E-1,-3.804051280E-1
7.735720782E1,-4.114056230E-1,-2.954973578E-1,-3.926220834E-1
7.735959782E1,-3.765873313E-1,-3.374931216E-1,-4.022429287E-1
7.736197464E1,-3.330644667E-1,-3.591781855E-1,-4.016320705E-1
7.736433818E1,-2.843494117E-1,-3.556658030E-1,-3.933856487E-1
7.736672818E1,-2.269297540E-1,-3.316900730E-1,-3.713951409E-1
7.736910500E1,-1.595838517E-1,-3.019112647E-1,-3.381039500E-1
7.737146854E1,-8.231166750E-2,-2.887780368E-1,-2.973299026E-1
7.737385854E1,-1.527118147E-4,-2.950392365E-1,-2.481566966E-1
7.737623537E1,8.200624585E-2,-3.228327632E-1,-2.064663768E-1
7.737859891E1,1.615691036E-1,-3.565820754E-1,-1.747023165E-1
7.738098896E1,2.338017821E-1,-3.770454824E-1,-1.504211426E-1
7.738336573E1,2.950392365E-1,-3.759764731E-1,-1.505738497E-1
7.738574250E1,3.388675153E-1,-3.518480062E-1,-1.814216375E-1
7.738811933E1,3.703261614E-1,-3.086305857E-1,-2.295258641E-1
7.739049610E1,3.880407214E-1,-2.498365343E-1,-2.814478874E-1
7.739285964E1,3.958290219E-1,-1.896680743E-1,-3.347443044E-1
7.739524969E1,3.959817290E-1,-1.391204596E-1,-3.895678520E-1
7.739762646E1,3.875826001E-1,-1.043021679E-1,-4.506525695E-1
7.739999000E1,3.752129376E-1,-8.124268800E-2,-5.132644176E-1
7.740238006E1,3.629959822E-1,-6.322269142E-2,-5.746545792E-1
7.740475683E1,3.480302393E-1,-4.978405312E-2,-6.250494719E-1
7.740712042E1,3.332171738E-1,-4.611896724E-2,-6.681141853E-1
7.740951042E1,3.208475113E-1,-4.489727318E-2,-6.977402568E-1
7.741188724E1,3.095468581E-1,-5.085303262E-2,-7.175928354E-1
7.741425078E1,2.944283783E-1,-6.520794332E-2,-7.266027927E-1
7.741664078E1,2.770192325E-1,-8.307522535E-2,-7.270609736E-1
7.741901761E1,2.556395829E-1,-1.094943732E-1,-7.166765332E-1
7.742139438E1,2.318165302E-1,-1.371352077E-1,-7.026270628E-1
7.742377115E1,2.005106062E-1,-1.575985998E-1,-6.788040400E-1
7.742614797E1,1.681357026E-1,-1.768402755E-1,-6.549809575E-1
7.742852474E1,1.281252056E-1,-1.875301152E-1,-6.274928451E-1
7.743090156E1,8.429691941E-2,-1.936385781E-1,-5.989357233E-1
7.743327834E1,4.184303805E-2,-2.008160353E-1,-5.740436912E-1
7.743564188E1,6.108472589E-4,-2.104368806E-1,-5.551074743E-1
7.743803193E1,-4.046862945E-2,-2.247917950E-1,-5.450284481E-1
7.744040870E1,-8.307522535E-2,-2.403683960E-1,-5.372401476E-1
7.744278552E1,-1.166718230E-1,-2.498365343E-1,-5.317425132E-1
7.744516229E1,-1.453816444E-1,-2.571666837E-1,-5.250232220E-1
7.744753906E1,-1.692046970E-1,-2.594573796E-1,-5.193728805E-1
7.744991589E1,-1.928750277E-1,-2.666348219E-1,-5.125008225E-1
7.745229266E1,-2.128802687E-1,-2.738122940E-1,-5.066977739E-1
7.745466943E1,-2.302894145E-1,-2.809897363E-1,-4.972296655E-1
7.745704625E1,-2.454078794E-1,-2.893888950E-1,-4.889832437E-1
7.745942302E1,-2.603736520E-1,-2.990097404E-1,-4.746283293E-1
7.746179985E1,-2.741177082E-1,-3.075616062E-1,-4.578300118E-1
7.746417662E1,-2.878617644E-1,-3.182514310E-1,-4.434750974E-1
7.746655339E1,-2.979407609E-1,-3.243598938E-1,-4.301891923E-1
7.746893021E1,-3.092414141E-1,-3.350497186E-1,-4.205683470E-1
7.747130698E1,-3.142809272E-1,-3.520007432E-1,-4.147652984E-1
7.747368381E1,-3.193204105E-1,-3.651339412E-1,-4.051444530E-1
7.747606058E1,-3.231382072E-1,-3.796415627E-1,-3.906368315E-1
7.747843735E1,-3.219164908E-1,-3.915531039E-1,-3.808632791E-1
7.748081417E1,-3.194731176E-1,-4.048390090E-1,-3.662029207E-1
7.748319094E1,-3.158080280E-1,-4.132381678E-1,-3.527642787E-1
7.748556771E1,-3.058817685E-1,-4.216373265E-1,-3.416163325E-1
7.748794453E1,-2.933593988E-1,-4.253024161E-1,-3.303156495E-1
7.749032131E1,-2.834331393E-1,-4.205683470E-1,-3.167243004E-1
7.749269813E1,-2.684673667E-1,-4.146125913E-1,-3.078670204E-1
7.749507490E1,-2.560977042E-1,-4.062134326E-1,-2.976353168E-1
7.749745167E1,-2.423536479E-1,-3.978142738E-1,-2.887780368E-1
7.749982849E1,-2.260134816E-1,-3.883461356E-1,-2.848075330E-1
7.750220526E1,-2.110477239E-1,-3.787252903E-1,-2.794626355E-1
7.750458203E1,-1.948602796E-1,-3.668137789E-1,-2.767138183E-1
7.750695886E1,-1.798945218E-1,-3.559712470E-1,-2.738122940E-1
7.750933563E1,-1.649287641E-1,-3.451287150E-1,-2.686200738E-1
7.751171245E1,-1.499630064E-1,-3.403946459E-1,-2.683146596E-1
7.751408922E1,-1.349972486E-1,-3.403946459E-1,-2.631224692E-1
7.751646604E1,-1.212531775E-1,-3.428380191E-1,-2.580829561E-1
7.751884282E1,-1.087308154E-1,-3.452814221E-1,-2.528907657E-1
7.752121959E1,-9.758284688E-2,-3.452814221E-1,-2.478512824E-1
7.752359641E1,-8.765657991E-2,-3.393256664E-1,-2.451024652E-1
7.752597318E1,-7.757759839E-2,-3.321481943E-1,-2.400629669E-1
7.752834995E1,-7.253811508E-2,-3.190149665E-1,-2.324273884E-1
7.753072677E1,-6.505523622E-2,-3.141281903E-1,-2.225011140E-1
7.753310354E1,-6.383354217E-2,-3.130592108E-1,-2.113531530E-1
7.753548032E1,-6.139015034E-2,-3.142809272E-1,-2.003578991E-1
7.753785714E1,-6.139015034E-2,-3.177932799E-1,-1.905843467E-1
7.754023391E1,-6.276455522E-2,-3.226800561E-1,-1.820324808E-1
7.754261073E1,-6.398624927E-2,-3.275668323E-1,-1.734806150E-1
7.754498750E1,-6.398624927E-2,-3.310792148E-1,-1.649287641E-1
7.754736427E1,-6.276455522E-2,-3.359659910E-1,-1.539335102E-1
7.754974110E1,-6.032116711E-2,-3.384093940E-1,-1.429382563E-1
7.755211787E1,-5.787777901E-2,-3.431434333E-1,-1.305686086E-1
7.755449469E1,-5.161659420E-2,-3.504736125E-1,-1.195733473E-1
7.755687146E1,-4.428642616E-2,-3.539859951E-1,-1.084253863E-1
7.755924823E1,-3.924693540E-2,-3.552076817E-1,-9.849911928E-2
7.756162506E1,-2.687728032E-2,-3.553603888E-1,-9.223793447E-2
7.756400183E1,-1.557660475E-2,-3.553603888E-1,-8.460234851E-2
7.756637860E1,-5.650337320E-3,-3.578037918E-1,-7.834116369E-2
7.756875542E1,5.497625098E-3,-3.674246371E-1,-7.085828483E-2
7.757113219E1,1.924168877E-2,-3.782671690E-1,-7.070557028E-2
7.757350901E1,3.420744836E-2,-3.877353072E-1,-7.177454978E-2
7.757588578E1,4.657710344E-2,-3.973561525E-1,-6.673506647E-2
7.757826256E1,6.276455522E-2,-3.975088596E-1,-5.909947306E-2
7.758063938E1,7.895200700E-2,-3.987305462E-1,-4.657710344E-2
7.758301615E1,9.513945878E-2,-3.975088596E-1,-3.405473381E-2
7.758539297E1,1.113269106E-1,-3.927747905E-1,-2.015795931E-2
7.758776974E1,1.275143623E-1,-3.904841244E-1,-2.748812549E-3
7.759014651E1,1.437018216E-1,-3.880407214E-1,1.099525020E-2
7.759252334E1,1.586675793E-1,-3.904841244E-1,2.351761982E-2
7.759490011E1,1.698155403E-1,-3.906368315E-1,3.359659761E-2
7.759727688E1,1.823379099E-1,-3.894151151E-1,4.230117425E-2
7.759965370E1,1.934858710E-1,-3.894151151E-1,5.482354015E-2
7.760203047E1,2.021904439E-1,-3.871244490E-1,6.230641901E-2
7.760440729E1,2.122694254E-1,-3.871244490E-1,7.116370648E-2
7.760678406E1,2.209739983E-1,-3.859027624E-1,7.742489129E-2
7.760916084E1,2.284568697E-1,-3.871244490E-1,8.246438205E-2
7.761153766E1,2.434226274E-1,-3.895678520E-1,8.872556686E-2
7.761391443E1,2.570139766E-1,-3.895678520E-1,9.147437662E-2
7.761629125E1,2.683146596E-1,-3.920112252E-1,9.162709117E-2
7.761866802E1,2.832804024E-1,-3.979669809E-1,9.437590092E-2
7.762104479E1,2.956500649E-1,-4.040754735E-1,9.941539168E-2
7.762342162E1,3.095468581E-1,-4.016320705E-1,9.849911928E-2
7.762579839E1,3.220692277E-1,-4.028537571E-1,9.987352788E-2
7.762817516E1,3.356605768E-1,-4.028537571E-1,1.050657257E-1
7.763055198E1,3.494046330E-1,-4.028537571E-1,1.088835225E-1
7.763292875E1,3.619270027E-1,-4.005630910E-1,1.067455560E-1
7.763530558E1,3.730749488E-1,-3.993414044E-1,1.081199646E-1
7.763768235E1,3.819322586E-1,-3.968980014E-1,1.107160673E-1
7.764005912E1,3.906368315E-1,-3.933856487E-1,1.146865711E-1
7.764243594E1,3.993414044E-1,-3.849864900E-1,1.172826737E-1
7.764481271E1,4.068242610E-1,-3.741439581E-1,1.200314835E-1
7.764718953E1,4.118637741E-1,-3.610107303E-1,1.189625040E-1
7.764956631E1,4.181249440E-1,-3.478775024E-1,1.166718230E-1
7.765194308E1,4.282039404E-1,-3.358132839E-1,1.181989461E-1
7.765431990E1,4.369085133E-1,-3.239017725E-1,1.172826737E-1
7.765669667E1,4.469874799E-1,-3.130592108E-1,1.175880954E-1
7.765907349E1,4.556920528E-1,-3.022166789E-1,1.152974218E-1
7.766145026E1,4.619532526E-1,-2.878617644E-1,1.156028435E-1
7.766382703E1,4.720322192E-1,-2.735068500E-1,1.134648770E-1
7.766620386E1,4.807367921E-1,-2.602209449E-1,1.099525094E-1
7.766858063E1,4.883723855E-1,-2.470877171E-1,1.090362370E-1
7.767095740E1,4.970769584E-1,-2.339545041E-1,1.079672500E-1
7.767333422E1,5.021164417E-1,-2.231119573E-1,1.046075895E-1
7.767571099E1,5.033381581E-1,-2.147128135E-1,1.021642014E-1
7.767808782E1,5.021164417E-1,-2.050919682E-1,9.727742523E-2
7.768046459E1,4.947862923E-1,-1.930277348E-1,9.727742523E-2
7.768284136E1,4.860817194E-1,-1.798945218E-1,9.239064902E-2
7.768521818E1,4.749337435E-1,-1.641651988E-1,9.361234307E-2
7.768759495E1,4.575245976E-1,-1.498102844E-1,8.597674966E-2
7.768997177E1,4.413371384E-1,-1.293469071E-1,7.238540053E-2
7.769234854E1,4.251496792E-1,-1.088835225E-1,6.123743951E-2
7.769472532E1,4.065188468E-1,-8.842013776E-2,5.008947477E-2
7.769710214E1,3.955236077E-1,-6.200099736E-2,4.153761268E-2
7.769947891E1,3.831539452E-1,-3.206948191E-2,3.176405653E-2
7.770185568E1,3.756710589E-1,2.748812549E-3,2.458660305E-2
7.770423250E1,3.733803928E-1,3.878879920E-2,2.000524849E-2
7.770660927E1,3.735330999E-1,7.834116369E-2,1.542389300E-2
7.770898610E1,3.735330999E-1,1.203369126E-1,1.328592747E-2
7.771136287E1,3.775036037E-1,1.600419879E-1,1.007897966E-2
7.771373964E1,3.825430870E-1,1.995943487E-1,9.162709117E-3
7.771611646E1,3.875826001E-1,2.331909388E-1,1.206423342E-2
7.771849323E1,3.914003670E-1,2.596100867E-1,1.236965694E-2
7.772087006E1,3.939964771E-1,2.883199155E-1,1.023169141E-2
7.772324683E1,3.991886973E-1,3.268032968E-1,1.435491070E-2
7.772562360E1,4.054498672E-1,3.687990308E-1,1.481304597E-2
7.772800042E1,4.080459774E-1,4.118637741E-1,1.511846948E-2
7.773037719E1,4.156815708E-1,4.443913698E-1,1.557660475E-2
7.773275396E1,4.257605374E-1,4.731011987E-1,1.603474095E-2
7.773513078E1,4.370612204E-1,4.982986450E-1,9.009997360E-3
7.773750756E1,4.508052766E-1,5.150969625E-1,8.246437646E-3
7.773988438E1,4.657710493E-1,5.222744346E-1,4.886778072E-3
7.774226115E1,4.845545888E-1,5.234960914E-1,5.192201585E-3
7.774463792E1,5.094466209E-1,5.163186193E-1,3.206948051E-3
7.774701474E1,5.355603099E-1,5.005893111E-1,2.290677279E-3
7.774939151E1,5.630484819E-1,4.790569544E-1,-1.221694518E-3
7.775176834E1,5.978667736E-1,4.537068009E-1,1.679830020E-3
7.775414511E1,6.314633489E-1,4.225535989E-1,4.428642802E-3
7.775652188E1,6.687250137E-1,3.888042867E-1,1.466033421E-2
7.775889870E1,7.047650218E-1,3.431434333E-1,1.969982497E-2
7.776127547E1,7.394306064E-1,2.927485406E-1,3.222219273E-2
7.776365229E1,7.704311013E-1,2.374668717E-1,4.443913698E-2
7.776602906E1,7.925743461E-1,1.678302884E-1,6.139015034E-2
7.776840584E1,8.035695553E-1,9.101624042E-2,8.429691941E-2
7.777076938E1,8.032641411E-1,-2.596100792E-3,1.043021679E-1
7.777315943E1,7.853968740E-1,-1.142284349E-1,1.201841980E-1
7.777553620E1,7.626428008E-1,-2.389939874E-1,1.359135211E-1
7.777789979E1,7.310314775E-1,-3.662029207E-1,1.427855492E-1
7.778028979E1,6.945333481E-1,-4.909684956E-1,1.374406368E-1
7.778266662E1,6.543701291E-1,-6.108472347E-1,1.197260618E-1
7.778503016E1,6.166502833E-1,-7.211052179E-1,9.239064902E-2
7.778742016E1,5.752654076E-1,-8.170081973E-1,5.894676223E-2
7.778979698E1,5.338805318E-1,-9.020686746E-1,1.832541823E-2
7.779216052E1,4.902049303E-1,-9.643751383E-1,-2.351761982E-2
7.779455058E1,4.439332485E-1,-1.010952234E0,-6.505523622E-2
7.779692735E1,3.929274976E-1,-1.034927964E0,-1.041494608E-1
7.779929089E1,3.381039500E-1,-1.031110168E0,-1.406475753E-1
7.780168094E1,2.757975459E-1,-9.985825419E-1,-1.782146841E-1
7.780405771E1,2.099787444E-1,-9.287932515E-1,-2.095206082E-1
7.780642125E1,1.466033459E-1,-8.267817497E-1,-2.367033064E-1
7.780881130E1,7.971556485E-2,-6.981984377E-1,-2.649549842E-1
7.781118808E1,7.941014133E-3,-5.505260825E-1,-2.869454920E-1
7.781356490E1,-5.757235363E-2,-3.704788685E-1,-3.025220931E-1
7.781594167E1,-1.243074164E-1,-1.627907902E-1,-3.153499067E-1
7.781831849E1,-1.823379099E-1,6.413896382E-2,-3.217637837E-1
7.782069526E1,-2.327328026E-1,2.896943092E-1,-3.231382072E-1
7.782307203E1,-2.794626355E-1,5.141806602E-1,-3.196258247E-1
7.782544886E1,-3.187095523E-1,7.194253802E-1,-3.161134422E-1
7.782782563E1,-3.506263196E-1,8.970292211E-1,-3.138227761E-1
7.783020240E1,-3.738385141E-1,1.052947998E0,-3.116848171E-1
7.783257922E1,-3.859027624E-1,1.190999389E0,-3.107685447E-1
7.783495599E1,-3.918585181E-1,1.306144118E0,-3.159607351E-1
7.783733276E1,-3.927747905E-1,1.397465825E0,-3.261924386E-1
7.783970959E1,-3.901786804E-1,1.459772229E0,-3.452814221E-1
7.784208636E1,-3.837648034E-1,1.499477267E0,-3.755183518E-1
7.784446318E1,-3.773508966E-1,1.516275644E0,-4.095730782E-1
7.784683995E1,-3.672719002E-1,1.517650008E0,-4.511106908E-1
7.784921672E1,-3.559712470E-1,1.503295064E0,-4.938700199E-1
7.785159354E1,-3.410054743E-1,1.475806952E0,-5.380037427E-1
7.785397032E1,-3.248180151E-1,1.444653749E0,-5.784723759E-1
7.785633386E1,-3.074088693E-1,1.403879762E0,-6.079457402E-1
7.785872391E1,-2.887780368E-1,1.365549088E0,-6.262711287E-1
7.786110068E1,-2.739650011E-1,1.328287363E0,-6.374191046E-1
7.786346422E1,-2.603736520E-1,1.283848286E0,-6.314633489E-1
7.786585427E1,-2.542651594E-1,1.241852522E0,-6.145123243E-1
7.786823110E1,-2.545706034E-1,1.193748236E0,-5.854970813E-1
7.787059464E1,-2.597627938E-1,1.138466597E0,-5.480827093E-1
7.787298464E1,-2.712161839E-1,1.077229142E0,-5.047125220E-1
7.787536146E1,-2.852656841E-1,1.015991688E0,-4.601207078E-1
7.787772500E1,-2.979407609E-1,9.715525508E-1,-4.141544402E-1
7.788011506E1,-3.080197275E-1,9.594883323E-1,-3.591781855E-1
7.788249183E1,-3.168770075E-1,9.521581531E-1,-3.029802442E-1
7.788486860E1,-3.269560039E-1,9.280297160E-1,-2.493783981E-1
7.788724542E1,-3.335226178E-1,8.846595287E-1,-1.934858710E-1
7.788962219E1,-3.411581814E-1,8.318212628E-1,-1.438545287E-1
7.789199901E1,-3.501681983E-1,7.740961909E-1,-9.910997003E-2
7.789437578E1,-3.567348123E-1,7.116370797E-1,-5.680879578E-2
7.789675256E1,-3.681881726E-1,6.468872428E-1,-2.443389036E-2
7.789912938E1,-3.784198761E-1,5.916055441E-1,3.054236295E-3
7.790150615E1,-3.923166394E-1,5.424323678E-1,2.076880634E-2
7.790388292E1,-4.060607255E-1,5.076140761E-1,3.374931216E-2
7.790625974E1,-4.199574888E-1,4.836383164E-1,3.817795217E-2
7.790863651E1,-4.349232614E-1,4.715740979E-1,3.665083647E-2
7.791101334E1,-4.523324072E-1,4.703523815E-1,3.634541109E-2
7.791339011E1,-4.697415531E-1,4.776825607E-1,3.481829539E-2
7.791576688E1,-4.871506989E-1,4.957025647E-1,2.855710872E-2
7.791814370E1,-5.057815313E-1,5.184566379E-1,2.596100792E-2
7.792052047E1,-5.244123936E-1,5.436540842E-1,1.969982497E-2
7.792289729E1,-5.393781066E-1,5.665608048E-1,1.236965694E-2
7.792527407E1,-5.541911721E-1,5.905365944E-1,7.330167107E-3
7.792765084E1,-5.703786016E-1,6.241331697E-1,1.099525020E-2
7.793002766E1,-5.851916671E-1,6.565080881E-1,1.847812906E-2
7.793240443E1,-6.050441861E-1,6.806365848E-1,1.954711229E-2
7.793478125E1,-6.274928451E-1,6.890357137E-1,2.412846684E-2
7.793715802E1,-6.523848772E-1,6.937697530E-1,2.855710872E-2
7.793953479E1,-6.836907864E-1,6.843016148E-1,3.161134571E-2
7.794191162E1,-7.162184119E-1,6.675033569E-1,3.955236077E-2
7.794428839E1,-7.499676943E-1,6.447492838E-1,4.734066129E-2
7.794666516E1,-7.849387527E-1,6.183301210E-1,6.245913357E-2
7.794902875E1,-8.186880350E-1,5.931326747E-1,8.490777016E-2
7.795141875E1,-8.499939442E-1,5.798467398E-1,1.062874198E-1
7.795379558E1,-8.750386834E-1,5.738909841E-1,1.353026628E-1
7.795615912E1,-8.962656260E-1,5.774033666E-1,1.667613089E-1
7.795854917E1,-9.136747718E-1,5.761816502E-1,1.983726472E-1
7.796092594E1,-9.287932515E-1,5.700731874E-1,2.360924631E-1
7.796328948E1,-9.439117312E-1,5.604523420E-1,2.786990702E-1
7.796567953E1,-9.552124143E-1,5.447230339E-1,3.187095523E-1
7.796805630E1,-9.628480077E-1,5.242596865E-1,3.675773442E-1
7.797041985E1,-9.717052579E-1,4.966188073E-1,4.124746025E-1
7.797280990E1,-9.831586480E-1,4.665345848E-1,4.524851143E-1
7.797518667E1,-9.958337545E-1,4.233171642E-1,4.984513521E-1
7.797755021E1,-1.010952234E0,3.764346242E-1,5.322006941E-1
7.797994026E1,-1.029888511E0,3.248180151E-1,5.570927262E-1
7.798231703E1,-1.051268101E0,2.732014358E-1,5.722111464E-1
7.798469386E1,-1.075091124E0,2.215848416E-1,5.787777901E-1
7.798707063E1,-1.100135922E0,1.748550236E-1,5.693096519E-1
7.798944745E1,-1.123958945E0,1.316375881E-1,5.526640415E-1
7.799182422E1,-1.146407604E0,9.330692142E-2,5.260922313E-1
7.799420099E1,-1.161526084E0,4.902049154E-2,4.923428893E-1
7.799657782E1,-1.174048424E0,8.399149403E-3,4.526378214E-1
7.799895459E1,-1.180309653E0,-3.359659761E-2,4.104893506E-1
7.800133141E1,-1.176644564E0,-7.299624383E-2,3.697153032E-1
7.800370818E1,-1.165343881E0,-1.029277667E-1,3.316900730E-1
7.800608495E1,-1.144116879E0,-1.209477559E-1,2.938175201E-1
7.800846177E1,-1.121668339E0,-1.256818175E-1,2.597627938E-1
7.801083854E1,-1.091736794E0,-1.220167428E-1,2.383831441E-1
7.801321537E1,-1.057987452E0,-1.123958975E-1,2.218902707E-1
7.801559214E1,-1.025612593E0,-1.029277667E-1,2.383831441E-1
7.801796891E1,-9.956810474E-1,-9.697200358E-2,2.721324563E-1
7.802033245E1,-9.683456421E-1,-9.834641218E-2,3.081724346E-1
7.802272250E1,-9.458969831E-1,-9.956810623E-2,3.440597057E-1
7.802509933E1,-9.323056340E-1,-1.056765765E-1,3.761292100E-1
7.802746287E1,-9.223793745E-1,-1.154501289E-1,4.031592011E-1
7.802985287E1,-9.162709117E-1,-1.250709742E-1,4.204156399E-1
7.803222969E1,-9.150491953E-1,-1.346918195E-1,4.314108789E-1
7.803460646E1,-9.113841057E-1,-1.443126649E-1,4.375193417E-1
7.803698323E1,-9.101623893E-1,-1.527118087E-1,4.337015450E-1
7.803936006E1,-9.075663090E-1,-1.562241912E-1,4.251496792E-1
7.804173683E1,-9.025267959E-1,-1.562241912E-1,4.129327536E-1
7.804411365E1,-8.962656260E-1,-1.550024897E-1,3.923166394E-1
7.804649042E1,-8.887827396E-1,-1.513374150E-1,3.678827584E-1
7.804886719E1,-8.774821162E-1,-1.476723254E-1,3.423798978E-1
7.805124401E1,-8.674030900E-1,-1.427855492E-1,3.119902313E-1
7.805362078E1,-8.561024070E-1,-1.368297935E-1,2.840439677E-1
7.805599761E1,-8.423583508E-1,-1.284306347E-1,2.548760176E-1
7.805837438E1,-8.310576677E-1,-1.127013192E-1,2.281514555E-1
7.806075115E1,-8.185353279E-1,-9.590301663E-2,2.015796006E-1
7.806312797E1,-8.070819378E-1,-7.666133344E-2,1.762294322E-1
7.806550474E1,-7.995990515E-1,-5.253286287E-2,1.495048702E-1
7.806788157E1,-7.919634581E-1,-3.329117596E-2,1.265980899E-1
7.807025834E1,-7.843278646E-1,-1.771457121E-2,1.084253863E-1
7.807263511E1,-7.792884111E-1,-6.872031838E-3,9.391776472E-2
7.807501193E1,-7.768449783E-1,-2.137965523E-3,8.536590636E-2
7.807738870E1,-7.730271816E-1,5.039489828E-3,7.818844914E-2
7.807976552E1,-7.705838084E-1,1.236965694E-2,7.345438004E-2
7.808214229E1,-7.692093849E-1,2.199050039E-2,7.223268598E-2
7.808451907E1,-7.692093849E-1,3.268032894E-2,8.093725890E-2
7.808689589E1,-7.679877281E-1,3.268032894E-2,8.704573661E-2
7.808927266E1,-7.667660117E-1,2.779355086E-2,9.437590092E-2
7.809164948E1,-7.643226385E-1,1.588202827E-2,9.804098308E-2
7.809402625E1,-7.618792653E-1,2.596100792E-3,1.004843712E-1
7.809640302E1,-7.594358325E-1,-1.175880991E-2,9.910997003E-2
7.809877985E1,-7.557707429E-1,-2.611372061E-2,1.015533581E-1
7.810115662E1,-7.507312894E-1,-4.169032723E-2,1.001789495E-1
7.810353344E1,-7.420266867E-1,-5.375456065E-2,9.910997003E-2
7.810591021E1,-7.345438004E-1,-6.459710002E-2,9.544488788E-2
7.810828698E1,-7.233958840E-1,-7.543963939E-2,9.300149232E-2
7.811066380E1,-7.110261917E-1,-8.857285231E-2,9.071081877E-2
7.811304058E1,-6.985038519E-1,-1.029277667E-1,8.597674966E-2
7.811541740E1,-6.835380793E-1,-1.137702987E-1,8.002099395E-2
7.811779417E1,-6.699467301E-1,-1.162136942E-1,7.406523079E-2
7.812017094E1,-6.562026739E-1,-1.125486046E-1,7.055285573E-2
7.812254776E1,-6.412369013E-1,-1.078145429E-1,6.719319522E-2
7.812492453E1,-6.299362183E-1,-1.029277667E-1,6.016845629E-2
7.812730130E1,-6.186355352E-1,-1.029277667E-1,5.176930502E-2
7.812967813E1,-6.123743653E-1,-1.078145429E-1,4.077405483E-2
7.813205490E1,-6.048914790E-1,-1.088835225E-1,2.870982140E-2
7.813443172E1,-5.986303091E-1,-1.101052165E-1,1.404948719E-2
7.813680849E1,-5.961869359E-1,-1.113269106E-1,6.108472589E-4
7.813918532E1,-5.935907960E-1,-1.101052165E-1,-1.404948719E-2
7.814156209E1,-5.911474228E-1,-1.076618284E-1,-2.993151546E-2
7.814393886E1,-5.911474228E-1,-1.064401343E-1,-4.352286831E-2
7.814631568E1,-5.923691392E-1,-1.064401343E-1,-5.818320066E-2
7.814869245E1,-5.960342288E-1,-1.027750522E-1,-7.299624383E-2
7.815106922E1,-5.984776020E-1,-1.039967462E-1,-8.521319181E-2
7.815344604E1,-6.009209752E-1,-1.075091213E-1,-9.758284688E-2
7.815582282E1,-6.033644080E-1,-1.075091213E-1,-1.075091213E-1
7.815819964E1,-6.071822047E-1,-1.134648770E-1,-1.174353883E-1
7.816057641E1,-6.084038615E-1,-1.243074164E-1,-1.223221645E-1
7.816295318E1,-6.134433746E-1,-1.362189353E-1,-1.311794519E-1
7.816533000E1,-6.197045445E-1,-1.505738497E-1,-1.349972486E-1
7.816770677E1,-6.259657145E-1,-1.661504507E-1,-1.401894391E-1
7.817008360E1,-6.310052276E-1,-1.866138428E-1,-1.478250325E-1
7.817246037E1,-6.410841942E-1,-2.032594234E-1,-1.554606259E-1
7.817483714E1,-6.497887969E-1,-2.249445021E-1,-1.644706279E-1
7.817721396E1,-6.584933400E-1,-2.428117841E-1,-1.745496094E-1
7.817959073E1,-6.685723066E-1,-2.608317733E-1,-1.858502775E-1
7.818196756E1,-6.786513329E-1,-2.776300907E-1,-1.960819662E-1
7.818434433E1,-6.885775924E-1,-2.932066917E-1,-2.086043358E-1
7.818672110E1,-6.972821355E-1,-3.063398898E-1,-2.211267054E-1
7.818909792E1,-7.061394453E-1,-3.170297146E-1,-2.250972092E-1
