t,x,y,z
7.246631361E1,6.847062111E0,-1.477568030E0,3.110669553E-1
7.246869038E1,6.875177860E0,-1.420140266E0,3.355933726E-1
7.247106715E1,6.898507595E0,-1.363310695E0,3.744767308E-1
7.247344392E1,6.926623344E0,-1.339382529E0,4.229314029E-1
7.247582074E1,6.978667259E0,-1.272981644E0,4.953143001E-1
7.247819752E1,7.063612461E0,-1.225125194E0,5.539384484E-1
7.248057434E1,7.140182972E0,-1.182054400E0,5.790630579E-1
7.248295111E1,7.193423271E0,-1.162911773E0,5.413761139E-1
7.248532788E1,7.221538544E0,-1.115055323E0,5.467599630E-1
7.248770465E1,7.306483746E0,-1.030110121E0,6.777670383E-1
7.249008147E1,7.325028419E0,-9.631111026E-1,7.357929349E-1
7.249245824E1,7.286144733E0,-9.104689956E-1,7.645068169E-1
7.249483502E1,7.300501823E0,-8.392825127E-1,7.555337548E-1
7.249721184E1,7.348358154E0,-7.722834945E-1,7.136593461E-1
7.249958861E1,7.405786037E0,-7.052844763E-1,6.951149702E-1
7.250196538E1,7.430312634E0,-6.765705943E-1,6.574280262E-1
7.250434220E1,7.449455261E0,-6.334998012E-1,6.580262184E-1
7.250671897E1,7.496713161E0,-5.760720372E-1,6.825526357E-1
7.250909574E1,7.544569969E0,-5.192425251E-1,6.981059909E-1
7.251147252E1,7.591827869E0,-4.378865361E-1,7.471588850E-1
7.251384934E1,7.634300709E0,-3.906283081E-1,7.716853023E-1
7.251622611E1,7.700103283E0,-3.571287692E-1,8.536394835E-1
7.251860288E1,7.767700672E0,-3.810569942E-1,9.020941257E-1
7.252097970E1,7.791030407E0,-3.577269912E-1,9.649057388E-1
7.252335647E1,7.804191113E0,-3.481557071E-1,1.036690354E0
7.252573324E1,7.827520847E0,-3.385843933E-1,1.089930773E0
7.252811007E1,7.865806103E0,-3.672982752E-1,1.133001566E0
7.253048684E1,7.880163193E0,-4.055834413E-1,1.161715388E0
7.253286361E1,7.893921852E0,-4.486542344E-1,1.195214868E0
7.253524038E1,7.884350777E0,-4.773681164E-1,1.232901812E0
7.253761720E1,7.840681553E0,-4.965106845E-1,1.285543919E0
7.253999397E1,7.788039684E0,-5.635097623E-1,1.304088354E0
7.254237074E1,7.730013371E0,-6.161518097E-1,1.326820135E0
7.254474757E1,7.691130161E0,-6.592226624E-1,1.374078393E0
7.254712434E1,7.680960655E0,-6.927221417E-1,1.411765337E0
7.254950111E1,7.661220074E0,-7.268198729E-1,1.464407444E0
7.255187793E1,7.651648521E0,-7.076773047E-1,1.483550072E0
7.255425470E1,7.660621643E0,-6.981059909E-1,1.502692580E0
7.255663147E1,7.674978733E0,-6.789634228E-1,1.545763373E0
7.255900830E1,7.664809227E0,-6.460621357E-1,1.565504193E0
7.256138507E1,7.688737392E0,-6.221339107E-1,1.575075507E0
7.256376184E1,7.755736351E0,-5.742774606E-1,1.590628862E0
7.256613861E1,7.798807144E0,-5.030909777E-1,1.630110383E0
7.256851543E1,7.879564762E0,-4.313062727E-1,1.679163337E0
7.257089220E1,7.998608112E0,-3.314059377E-1,1.704886079E0
7.257326897E1,8.142177582E0,-1.926222295E-1,1.702493310E0
7.257564580E1,8.285148621E0,-7.836493850E-2,1.738385677E0
7.257802257E1,8.442476273E0,7.776673418E-3,1.778465390E0
7.258039934E1,8.618947029E0,1.178465188E-1,1.810170293E0
7.258277616E1,8.800801277E0,1.848455518E-1,1.831107497E0
7.258515293E1,8.997611046E0,2.333002090E-1,1.823929071E0
7.258752970E1,9.212965012E0,2.243271172E-1,1.830509305E0
7.258990647E1,9.409176826E0,2.297109663E-1,1.852044702E0
7.259228330E1,9.619745255E0,2.159522474E-1,1.901695848E0
7.259466007E1,9.839884758E0,1.728814393E-1,1.941775560E0
7.259703684E1,1.007976532E1,8.733802289E-2,1.977069736E0
7.259941366E1,1.025145054E1,1.064806059E-1,2.036292076E0
7.260177720E1,1.042792130E1,1.357926875E-1,2.071586132E0
7.260416720E1,1.058943653E1,1.501496136E-1,2.193022013E0
7.260654397E1,1.073300552E1,1.549352705E-1,2.252244234E0
7.260892080E1,1.083709335E1,1.740778536E-1,2.329412937E0
7.261129757E1,1.096630573E1,1.692921966E-1,2.345564365E0
7.261367434E1,1.110568810E1,1.842473447E-1,2.346760750E0
7.261605116E1,1.112602711E1,1.411765367E-1,2.284547329E0
7.261842793E1,1.114038372E1,7.477571070E-2,2.312663078E0
7.262080470E1,1.113021469E1,2.691925503E-2,2.369492531E0
7.262318152E1,1.109671497E1,-3.529413417E-2,2.393420935E0
7.262555830E1,1.108295631E1,-1.495514214E-1,2.334796667E0
7.262793507E1,1.105962658E1,-2.775674164E-1,2.247458696E0
7.263031189E1,1.107996559E1,-4.348955154E-1,2.179263115E0
7.263268866E1,1.103809071E1,-6.059823632E-1,2.110469580E0
7.263506543E1,1.105723381E1,-7.872386575E-1,2.128415823E0
7.263744220E1,1.107159042E1,-9.308080077E-1,2.180459738E0
7.263981903E1,1.111047363E1,-1.073779106E0,2.237289190E0
7.264219580E1,1.119123173E1,-1.255035520E0,2.351546526E0
7.264457257E1,1.128156090E1,-1.445264935E0,2.423331022E0
7.264694939E1,1.137727356E1,-1.631306887E0,2.508874655E0
7.264932616E1,1.149631596E1,-1.769492388E0,2.614757061E0
7.265170293E1,1.163450146E1,-1.922034740E0,2.729612350E0
7.265407970E1,1.179183006E1,-2.026720762E0,2.821137905E0
7.265645653E1,1.192881870E1,-2.065604210E0,2.970689297E0
7.265883330E1,1.207179070E1,-2.084746838E0,3.081955671E0
7.266121012E1,1.219023514E1,-2.056631088E0,3.193820000E0
7.266358689E1,1.225185013E1,-1.994417667E0,3.299702406E0
7.266596366E1,1.231226921E1,-1.942373753E0,3.454039574E0
7.266834043E1,1.234935760E1,-1.899901152E0,3.589233875E0
7.267071726E1,1.236670589E1,-1.871785522E0,3.723830223E0
7.267309402E1,1.240798187E1,-1.920240164E0,3.891327858E0
7.267547080E1,1.234875965E1,-1.649253011E0,3.998406649E0
7.267784762E1,1.229432297E1,-1.368694544E0,4.119244099E0
7.268022439E1,1.230628681E1,-1.197607756E0,4.264608383E0
7.268260116E1,1.229492092E1,-1.069591761E0,4.432703972E0
7.268497798E1,1.225005531E1,-9.415757060E-1,4.562514782E0
7.268735476E1,1.223450184E1,-8.177471161E-1,4.659423828E0
7.268973152E1,1.218485069E1,-6.993024349E-1,4.741377831E0
7.269210830E1,1.213520050E1,-5.425725579E-1,4.823332310E0
7.269448512E1,1.213460159E1,-2.997010350E-1,4.839483738E0
7.269686189E1,1.209691525E1,-8.494520187E-2,4.754538536E0
7.269923866E1,1.203948689E1,8.673982322E-2,4.668995380E0
7.270161548E1,1.193420315E1,2.775674164E-1,4.616353035E0
7.270399226E1,1.183968639E1,5.210371017E-1,4.444668293E0
7.270636902E1,1.176969624E1,7.794619799E-1,4.197010994E0
7.270873257E1,1.168175983E1,1.056431174E0,3.867997885E0
7.271112262E1,1.157049370E1,1.348953724E0,3.422932863E0
7.271349939E1,1.142094231E1,1.569691658E0,3.006581545E0
7.271586293E1,1.126720333E1,1.847259045E0,2.552543640E0
7.271825298E1,1.108534908E1,2.063211441E0,2.015354872E0
7.272062976E1,1.095673466E1,2.231905222E0,1.407577872E0
7.272299330E1,1.097707367E1,2.377269268E0,7.812566161E-1
7.272538335E1,1.110329533E1,2.509472847E0,2.087737769E-1
7.272776012E1,1.132642555E1,2.507678032E0,-4.695914388E-1
7.273012366E1,1.163270760E1,2.220539331E0,-1.273579836E0
7.273251371E1,1.199701500E1,1.495514154E0,-2.045863390E0
7.273489048E1,1.233260822E1,5.599204898E-1,-2.681756020E0
7.273725402E1,1.254915810E1,-1.812563092E-1,-3.049054146E0
7.273964402E1,1.274716473E1,-7.220342159E-1,-3.521038532E0
7.274202085E1,1.294636726E1,-1.143769264E0,-4.153940201E0
7.274438439E1,1.305823135E1,-1.484148264E0,-4.692325115E0
7.274677439E1,1.304925823E1,-1.768295884E0,-5.096114159E0
7.274915121E1,1.300140190E1,-1.995614052E0,-5.529813290E0
7.275151476E1,1.285304642E1,-2.204387903E0,-5.953940868E0
7.275390476E1,1.262273788E1,-2.389233351E0,-6.282954216E0
7.275628158E1,1.235175037E1,-2.517847538E0,-6.488138676E0
7.275864512E1,1.199462128E1,-2.529213428E0,-6.290132523E0
7.276103512E1,1.163450146E1,-2.298904419E0,-5.799005508E0
7.276341194E1,1.120977592E1,-2.020738840E0,-5.101497650E0
7.276577548E1,1.078983593E1,-1.729412556E0,-4.471587181E0
7.276816548E1,1.038604641E1,-1.484746456E0,-3.941577196E0
7.277054226E1,1.007916737E1,-1.267597795E0,-3.541377544E0
7.277290585E1,9.930811882E0,-1.060020447E0,-3.205185890E0
7.277529585E1,9.927223206E0,-9.224331379E-1,-2.916850805E0
7.277767262E1,1.002054310E1,-8.422735929E-1,-2.614158630E0
7.278003616E1,1.020897770E1,-7.573283911E-1,-2.324627161E0
7.278242621E1,1.043091202E1,-7.100701332E-1,-2.048256159E0
7.278480298E1,1.063370419E1,-6.867401004E-1,-1.749751568E0
7.278716652E1,1.081675434E1,-6.161518097E-1,-1.441077471E0
7.278955658E1,1.103868866E1,-5.982056856E-1,-1.122832060E0
7.279193335E1,1.125105190E1,-5.557330847E-1,-7.651050687E-1
7.279429689E1,1.140598774E1,-4.612165689E-1,-5.192425251E-1
7.279668694E1,1.149452209E1,-2.949153781E-1,-3.062812984E-1
7.279906371E1,1.156391335E1,-2.871387079E-2,-1.268195957E-1
7.280142726E1,1.161835003E1,2.805584669E-1,5.324030295E-2
7.280381731E1,1.165424252E1,5.371887088E-1,2.572284341E-1
7.280619408E1,1.161296654E1,8.171489239E-1,4.648058116E-1
7.280855762E1,1.152443218E1,9.924231768E-1,6.424728632E-1
7.281094767E1,1.138026428E1,1.044467092E0,6.891329288E-1
7.281332444E1,1.120977592E1,8.638089895E-1,5.377869010E-1
7.281570121E1,1.098724365E1,5.545366406E-1,2.793620527E-1
7.281807804E1,1.078026390E1,3.547359705E-1,2.392822644E-3
7.282045481E1,1.061456108E1,2.315055877E-1,-1.722832322E-1
7.282283158E1,1.052064323E1,1.884347796E-1,-3.266202807E-1
7.282520835E1,1.046919727E1,1.363908947E-1,-4.420739710E-1
7.282758517E1,1.049013424E1,7.956135273E-2,-5.718846321E-1
7.282996194E1,1.050568771E1,-2.931207791E-2,-7.112665176E-1
7.283233871E1,1.056012440E1,-1.429711580E-1,-8.315058947E-1
7.283471554E1,1.060020447E1,-2.949153781E-1,-9.230313301E-1
7.283709231E1,1.064865875E1,-4.570291340E-1,-9.523434043E-1
7.283946908E1,1.070548820E1,-5.808576941E-1,-8.572286963E-1
7.284184590E1,1.077248764E1,-4.109672904E-1,-4.432703853E-1
7.284422267E1,1.102911758E1,-5.970092416E-1,-2.315055877E-1
7.284659944E1,1.104766178E1,-7.974081635E-1,-8.913264424E-2
7.284897626E1,1.116849995E1,-1.040279627E0,-8.973085135E-2
7.285135304E1,1.125523949E1,-1.264008522E0,-8.135596663E-2
7.285372981E1,1.128455162E1,-1.521237016E0,-8.255238086E-2
7.285610658E1,1.129412270E1,-1.735992789E0,-2.213360928E-2
7.285848340E1,1.128933716E1,-1.917249203E0,1.016949583E-2
7.286086017E1,1.119362450E1,-2.012962103E0,3.708875179E-2
7.286323694E1,1.103031445E1,-2.128415823E0,7.298108935E-2
7.286561376E1,1.076650524E1,-2.081157446E0,5.204389244E-2
7.286799054E1,1.045125103E1,-1.990230203E0,-4.187439755E-2
7.287036731E1,1.001575756E1,-1.829312921E0,-1.405783296E-1
7.287274413E1,9.532406807E0,-1.591825247E0,-2.584248483E-1
7.287512090E1,8.958727837E0,-1.359123230E0,-4.534398913E-1
7.287749767E1,8.398807526E0,-1.122233868E0,-5.958128572E-1
7.287986121E1,8.091927528E0,-9.750752449E-1,-6.269195080E-1
7.288225127E1,8.105687141E0,-8.841479421E-1,-5.682953596E-1
7.288462804E1,8.368298531E0,-9.415757060E-1,-4.947160780E-1
7.288700481E1,8.831908226E0,-1.060020447E0,-3.714857101E-1
7.288938163E1,9.503094673E0,-1.291526079E0,-2.991028428E-1
7.289175840E1,1.027597713E1,-1.479960799E0,-3.696911037E-1
7.289412194E1,1.100818062E1,-1.648056626E0,-6.849454641E-1
7.289651199E1,1.153579807E1,-1.764108539E0,-1.102493048E0
7.289888877E1,1.181336498E1,-1.828714728E0,-1.526022673E0
7.290125231E1,1.182532978E1,-1.737189293E0,-1.798206210E0
7.290364236E1,1.160100269E1,-1.570289850E0,-1.899901152E0
7.290601913E1,1.122592735E1,-1.290927768E0,-1.814955950E0
7.290839590E1,1.085264683E1,-1.045065284E0,-1.548754454E0
7.291077272E1,1.039920712E1,-7.848458290E-1,-1.283151150E0
7.291314949E1,9.869794846E0,-5.341976285E-1,-1.171884894E0
7.291552627E1,9.288937569E0,-3.074777126E-1,-1.113260746E0
7.291790309E1,8.793025017E0,-1.088734269E-1,-1.021137118E0
7.292027986E1,8.390432358E0,-2.871387079E-2,-1.000199914E0
7.292264340E1,7.954938889E0,3.708875179E-2,-1.052243710E0
7.292503340E1,7.581658363E0,3.649054468E-2,-1.165902853E0
7.292741022E1,7.348358154E0,2.392822644E-3,-1.249651670E0
7.292977377E1,7.200003147E0,-1.196411345E-2,-1.270588875E0
7.293216376E1,7.137789726E0,-6.460621208E-2,-1.266401410E0
7.293454059E1,7.161119938E0,-1.124626622E-1,-1.185045362E0
7.293691736E1,7.235895634E0,-1.555334777E-1,-1.036690354E0
7.293929413E1,7.396812916E0,-1.609173268E-1,-8.333004713E-1
7.294167095E1,7.605587006E0,-1.704886109E-1,-6.161518097E-1
7.294404772E1,7.862216949E0,-1.752742529E-1,-4.121637046E-1
7.294642449E1,8.057231903E0,-1.328016520E-1,-2.620140910E-1
7.294880126E1,8.194819450E0,-1.040877849E-1,-1.597209126E-1
7.295117809E1,8.275577545E0,4.366901144E-2,-1.100698411E-1
7.295355486E1,8.289336205E0,2.015953064E-1,-1.232303679E-1
7.295593163E1,8.160721779E0,7.782655358E-1,-3.260220885E-1
7.295829517E1,7.983652592E0,1.398006678E0,-4.905286431E-1
7.296068522E1,7.849654675E0,1.746162295E0,-5.754738450E-1
7.296306199E1,7.752745152E0,1.926820397E0,-5.419743061E-1
7.296542554E1,7.603193760E0,2.045265198E0,-5.138586760E-1
7.296781559E1,7.440482140E0,2.035095692E0,-5.198407173E-1
7.297019236E1,7.426723480E0,1.844866276E0,-5.072783828E-1
7.297256913E1,7.446464062E0,1.634896040E0,-5.419743061E-1
7.297494595E1,7.394420147E0,1.592423439E0,-5.862415433E-1
7.297732272E1,7.293323517E0,1.558325768E0,-5.395814776E-1
7.297969949E1,7.197012424E0,1.534397483E0,-4.588237405E-1
7.298207632E1,7.167101860E0,1.538584948E0,-3.828516304E-1
7.298445309E1,7.119245529E0,1.548156261E0,-3.589234054E-1
7.298682986E1,7.104888439E0,1.523629785E0,-3.403790295E-1
7.298920668E1,7.058228493E0,1.572084427E0,-4.743770957E-1
7.299158345E1,7.034898758E0,1.581655741E0,-5.850451589E-1
7.299396022E1,7.097112179E0,1.414756417E0,-4.893322289E-1
7.299633705E1,7.182655334E0,1.242473125E0,-4.037888348E-1
7.299871382E1,7.216155052E0,1.085743308E0,-3.661018610E-1
7.300109059E1,7.335795879E0,9.571290612E-1,-3.326023519E-1
7.300346741E1,7.417151928E0,8.237292171E-1,-2.560320199E-1
7.300584418E1,7.483552933E0,7.280163169E-1,-1.698904037E-1
7.300822095E1,7.573882103E0,6.089733839E-1,-9.332008660E-2
7.301059772E1,7.601997375E0,4.995017350E-1,-2.691925503E-2
7.301297455E1,7.630113125E0,3.559323549E-1,6.340979785E-2
7.301535132E1,7.658228874E0,2.129612118E-1,1.489532143E-1
7.301772809E1,7.671987534E0,1.118644550E-1,2.488535494E-1
7.302010491E1,7.709674358E0,-7.776673418E-3,3.541377485E-1
7.302248168E1,7.752147198E0,-1.172483116E-1,4.636093974E-1
7.302485845E1,7.728219032E0,-2.273181528E-1,5.341976285E-1
7.302723528E1,7.669594765E0,-3.038884699E-1,5.952146053E-1
7.302961205E1,7.630711555E0,-3.948157430E-1,6.664010882E-1
7.303198882E1,7.634898663E0,-4.857429862E-1,7.615157962E-1
7.303436564E1,7.662416458E0,-5.479564071E-1,8.470591903E-1
7.303674241E1,7.691130161E0,-6.095715761E-1,8.805587292E-1
7.303911918E1,7.657630444E0,-6.382854581E-1,8.799605370E-1
7.304149595E1,7.667799950E0,-6.382854581E-1,8.512466550E-1
7.304387278E1,7.701299667E0,-6.669993401E-1,8.662018180E-1
7.304624955E1,7.725826263E0,-6.574280262E-1,8.470591903E-1
7.304862632E1,7.763513088E0,-6.382854581E-1,8.811569214E-1
7.305100314E1,7.810771465E0,-5.952146053E-1,9.296116233E-1
7.305337991E1,7.858627796E0,-5.760720372E-1,9.493523836E-1
7.305575668E1,7.939385414E0,-5.096712112E-1,9.696913958E-1
7.305813350E1,8.015955925E0,-4.235295951E-1,9.810572863E-1
7.306051028E1,8.067999840E0,-3.858426511E-1,1.048654556E0
7.306288705E1,8.100302696E0,-2.715853751E-1,1.150349498E0
7.306526387E1,8.066205025E0,-1.429711580E-1,1.146162033E0
7.306764064E1,8.075776100E0,-4.307080805E-2,1.094118118E0
7.307001741E1,8.081758499E0,5.383851007E-3,9.894321561E-1
7.307239418E1,8.111070633E0,1.058823988E-1,9.236295223E-1
7.307477100E1,8.149355888E0,1.770688742E-1,9.194421172E-1
7.307714778E1,8.191828728E0,2.207378894E-1,9.296116233E-1
7.307952460E1,8.215756416E0,2.590230405E-1,9.541380405E-1
7.308190137E1,8.239086151E0,2.919243574E-1,9.882357717E-1
7.308427814E1,8.281558990E0,3.349951804E-1,1.070189953E0
7.308665491E1,8.333004951E0,3.391826153E-1,1.161715388E0
7.308903173E1,8.408976555E0,3.152543902E-1,1.243669510E0
7.309140850E1,8.455636978E0,3.008974493E-1,1.350150228E0
7.309378528E1,8.502895355E0,2.673979402E-1,1.417149186E0
7.309616210E1,8.564510345E0,2.482553422E-1,1.475175142E0
7.309853887E1,8.621937752E0,2.195414752E-1,1.528415442E0
7.310091564E1,8.693124771E0,1.758724600E-1,1.595414519E0
7.310329246E1,8.769096375E0,1.375873089E-1,1.667797327E0
7.310566923E1,8.825926781E0,1.375873089E-1,1.721037745E0
7.310804600E1,8.868997574E0,1.232303679E-1,1.750349760E0
7.311042278E1,8.912068367E0,8.494520187E-2,1.783849239E0
7.311279960E1,8.927022934E0,6.161518395E-2,1.755135417E0
7.311517637E1,8.936594009E0,4.247260094E-2,1.759921074E0
7.311755314E1,8.950951576E0,1.854437590E-2,1.759921074E0
7.311992996E1,8.989236832E0,-1.914258115E-2,1.755135417E0
7.312230673E1,9.037093163E0,-9.092725813E-2,1.779063582E0
7.312468351E1,9.056235313E0,-1.190429255E-1,1.779063582E0
7.312706033E1,9.071190834E0,-1.477568001E-1,1.759921074E0
7.312943710E1,9.075976372E0,-1.908276081E-1,1.764108539E0
7.313181387E1,9.090332985E0,-2.428714931E-1,1.768894196E0
7.313419069E1,9.119047165E0,-2.859423161E-1,1.783251047E0
7.313656746E1,9.123832703E0,-2.811566591E-1,1.788036704E0
7.313894423E1,9.142974854E0,-3.044866920E-1,1.783251047E0
7.314132106E1,9.214759827E0,-3.188436031E-1,1.802991867E0
7.314369783E1,9.300303459E0,-3.188436031E-1,1.846660852E0
7.314607460E1,9.410373688E0,-3.236292601E-1,1.866999865E0
7.314845137E1,9.534799576E0,-3.278166950E-1,1.920838356E0
7.315082819E1,9.678369522E0,-3.230310678E-1,1.917249203E0
7.315320496E1,9.793225288E0,-2.847459018E-1,1.909472466E0
7.315558173E1,9.941579819E0,-2.410768867E-1,1.920838356E0
7.315795856E1,1.007617569E1,-1.932204217E-1,1.931606054E0
7.316033533E1,1.019581699E1,-1.740778536E-1,1.904686809E0
7.316271210E1,1.031605625E1,-1.591227055E-1,1.896311998E0
7.316508892E1,1.042612648E1,-1.495514214E-1,1.864008784E0
7.316746569E1,1.057029438E1,-1.728814393E-1,1.846062660E0
7.316984246E1,1.070967579E1,-1.627119333E-1,1.818545222E0
7.317221929E1,1.082931709E1,-1.668993831E-1,1.810170293E0
7.317459606E1,1.093460083E1,-1.812563092E-1,1.825125456E0
7.317697283E1,1.104945660E1,-2.093719840E-1,1.840678811E0
7.317934965E1,1.111705399E1,-2.524427772E-1,1.869990945E0
7.318172642E1,1.118345451E1,-2.715853751E-1,1.903490424E0
7.318410319E1,1.122173977E1,-2.715853751E-1,1.947159410E0
7.318647996E1,1.126840019E1,-3.002992272E-1,2.024327993E0
7.318885679E1,1.129711437E1,-3.146561682E-1,2.076970100E0
7.319123356E1,1.133898830E1,-3.146561682E-1,2.154138565E0
7.319361033E1,1.136710358E1,-3.296113312E-1,2.235494614E0
7.319598715E1,1.138504982E1,-3.200400174E-1,2.326421738E0
7.319836392E1,1.137009525E1,-3.014956415E-1,2.374278307E0
7.320074069E1,1.136471081E1,-2.727817893E-1,2.437688112E0
7.320311752E1,1.134975624E1,-2.398804724E-1,2.490330219E0
7.320549429E1,1.134915733E1,-2.303091735E-1,2.542972326E0
7.320787106E1,1.132463169E1,-1.974078715E-1,2.624328136E0
7.321024788E1,1.131386375E1,-1.692921966E-1,2.686541557E0
7.321262465E1,1.131805134E1,-1.363908947E-1,2.744567633E0
7.321500142E1,1.132642555E1,-7.956135273E-2,2.831307411E0
7.321737819E1,1.132522964E1,-1.034895778E-1,2.974278450E0
7.321975502E1,1.130907822E1,-1.375873089E-1,3.136990547E0
7.322213179E1,1.126959610E1,-1.956132501E-1,3.279363394E0
7.322450856E1,1.121994495E1,-1.866401732E-1,3.446861029E0
7.322688538E1,1.115593719E1,-2.303091735E-1,3.608974695E0
7.322926215E1,1.110688496E1,-2.979064286E-1,3.728017569E0
7.323163892E1,1.102851963E1,-3.367897868E-1,3.860819340E0
7.323401574E1,1.092742252E1,-4.037888348E-1,3.926621914E0
7.323639252E1,1.080179977E1,-4.378865361E-1,4.010969162E0
7.323876929E1,1.069172955E1,-4.953143001E-1,4.024129391E0
7.324114611E1,1.055294609E1,-5.958128572E-1,4.021736622E0
7.324352288E1,1.041954613E1,-6.628118753E-1,3.981656790E0
7.324589965E1,1.025324535E1,-7.962117195E-1,3.907479286E0
7.324827647E1,1.011087227E1,-9.152546525E-1,3.780659676E0
7.325065324E1,9.984052658E0,-1.048654556E0,3.558127165E0
7.325303002E1,9.848259926E0,-1.180858016E0,3.234498024E0
7.325540684E1,9.714262009E0,-1.265205026E0,2.816352367E0
7.325778361E1,9.648459435E0,-1.353739381E0,2.288136721E0
7.326016038E1,9.593423843E0,-1.336989641E0,1.597807288E0
7.326253715E1,9.638887405E0,-1.238883972E0,8.709874153E-1
7.326490069E1,9.741779327E0,-1.183250785E0,1.974078715E-1
7.326729074E1,9.944570541E0,-9.948160052E-1,-4.271188378E-1
7.326966752E1,1.027717304E1,-7.334001660E-1,-1.082752228E0
7.327203106E1,1.072881889E1,-4.103690982E-1,-1.732403636E0
7.327442111E1,1.152443218E1,2.751746029E-2,-2.315654039E0
7.327679788E1,1.258265781E1,6.424728632E-1,-2.812762976E0
7.327916142E1,1.362951756E1,1.432702541E0,-3.151347399E0
7.328155147E1,1.432343674E1,2.264208317E0,-3.321237803E0
7.328392824E1,1.460220051E1,2.833101988E0,-3.471985579E0
7.328629179E1,1.467936897E1,3.038286448E0,-3.598805189E0
7.328868184E1,1.469970798E1,2.948555708E0,-3.675973892E0
7.329105861E1,1.463809299E1,2.772084951E0,-3.677768469E0
7.329342215E1,1.439761353E1,2.651845694E0,-3.623929977E0
7.329581220E1,1.400399494E1,2.684148788E0,-3.541377544E0
7.329818897E1,1.352782249E1,2.891726255E0,-3.415156126E0
7.330055252E1,1.296909904E1,3.104089260E0,-3.246462107E0
7.330294257E1,1.246481133E1,3.192623615E0,-3.125624657E0
7.330531934E1,1.198505020E1,3.182454109E0,-3.139981508E0
7.330769611E1,1.163151073E1,3.047857761E0,-3.172882795E0
7.331007293E1,1.134975624E1,2.885744095E0,-3.220141172E0
7.331244970E1,1.116909790E1,2.604587555E0,-3.310470104E0
7.331482647E1,1.109970570E1,2.318645239E0,-3.476173162E0
7.331720330E1,1.114516926E1,2.119442701E0,-3.659224033E0
7.331958007E1,1.126301575E1,2.039283037E0,-3.888336897E0
7.332195684E1,1.136530972E1,1.944766641E0,-4.022335052E0
7.332433366E1,1.149452209E1,1.797608018E0,-3.988237143E0
7.332671043E1,1.160818100E1,1.592423439E0,-3.787838221E0
7.332908720E1,1.168594742E1,1.386042476E0,-3.429512978E0
7.333146397E1,1.175833035E1,1.174277663E0,-2.974876642E0
7.333384080E1,1.180199909E1,9.487541914E-1,-2.526222467E0
7.333621757E1,1.179841042E1,7.423732281E-1,-2.120639086E0
7.333859434E1,1.173320580E1,5.886343718E-1,-1.772483349E0
7.334097116E1,1.163928795E1,4.151547253E-1,-1.463809252E0
7.334333470E1,1.156032467E1,2.141576260E-1,-1.197607756E0
7.334572470E1,1.145324516E1,2.213360928E-2,-1.008574724E0
7.334810152E1,1.135992527E1,-3.649054468E-2,-7.507480979E-1
7.335046507E1,1.125404263E1,2.512463629E-1,1.166501045E-1
7.335285507E1,1.136830044E1,2.416750938E-1,1.998006850E-1
7.335523189E1,1.130309582E1,1.651047617E-1,4.486542568E-2
7.335760866E1,1.131864929E1,2.141576260E-1,-1.130608693E-1
7.335998543E1,1.131984615E1,3.667000830E-1,-2.267199457E-1
7.336236226E1,1.131027412E1,5.718846321E-1,-2.919243574E-1
7.336473902E1,1.134437180E1,7.579265833E-1,-3.960121572E-1
7.336711580E1,1.133539867E1,9.062815905E-1,-4.809573591E-1
7.336949262E1,1.132642555E1,1.011565804E0,-6.000002623E-1
7.337186939E1,1.134197903E1,1.107278705E0,-7.094719410E-1
7.337424616E1,1.133839035E1,1.202991605E0,-8.333004713E-1
7.337662293E1,1.133898830E1,1.269990563E0,-9.092726111E-1
7.337899976E1,1.137667561E1,1.370489120E0,-8.985049129E-1
7.338137653E1,1.141914749E1,1.460818172E0,-8.494520187E-1
7.338375330E1,1.152323532E1,1.523031592E0,-7.668996453E-1
7.338613012E1,1.163210869E1,1.622333765E0,-6.311069727E-1
7.338850689E1,1.181276703E1,1.703689694E0,-5.186443329E-1
7.339088366E1,1.205803108E1,1.497906923E0,-1.010967568E-1
7.339326048E1,1.235175037E1,1.091127157E0,3.397808075E-1
7.339563726E1,1.257488155E1,7.908278704E-1,6.317051649E-1
7.339801403E1,1.277528000E1,5.527420044E-1,7.184450030E-1
7.340039085E1,1.293859005E1,3.385843933E-1,7.328019142E-1
7.340276762E1,1.310249901E1,2.009970993E-1,6.759724021E-1
7.340514439E1,1.320538998E1,9.212367237E-2,5.084748268E-1
7.340752121E1,1.323589802E1,3.529413417E-2,3.505485058E-1
7.340989798E1,1.318983650E1,-5.922235921E-2,1.914258152E-1
7.341227476E1,1.309591866E1,-1.447657645E-1,1.196411345E-2
7.341465158E1,1.298764324E1,-1.968096644E-1,-1.280160099E-1
7.341702835E1,1.289432335E1,-2.578266263E-1,-3.308077157E-1
7.341940512E1,1.270110226E1,-2.859423161E-1,-6.197410822E-1
7.342178194E1,1.248754311E1,-2.667997181E-1,-8.470591903E-1
7.342415871E1,1.226560879E1,-2.709871531E-1,-1.137188911E0
7.342653548E1,1.193599796E1,-2.805584669E-1,-1.293320656E0
7.342891226E1,1.178704453E1,-3.523431420E-1,-1.252044439E0
7.343128908E1,1.177627659E1,-5.389832854E-1,-1.043270707E0
7.343366585E1,1.177029419E1,-7.447660565E-1,-8.859425783E-1
7.343604262E1,1.167876911E1,-6.065805554E-1,-9.146564603E-1
7.343841944E1,1.149751282E1,-5.545366406E-1,-9.876375198E-1
